Ano,Continente,País,Setor,Consumo_Energia_Renovável (MWh),Consumo_Energia_Fóssil (MWh),Emissões_CO2 (toneladas),PIB (milhões de USD),População (milhões)
2002,Europa,Rússia,Indústria,3896.9920315261766,4616.91038239164,97419.78282613585,2508441.411233852,114.9404095725245
2004,América do Norte,Estados Unidos,Residencial,2321.6367461311333,973.2300211448928,158126.70543396525,4665702.260375509,8.763686860022062
2007,América do Norte,Índia,Residencial,4634.559417909949,17639.186262219122,78883.5893514462,-1735146.771546905,62.90949420642538
2019,Ásia,Estados Unidos,Residencial,8923.467047593584,5748.468899261498,177376.3649680356,6451367.137109237,5.698221802072169
2013,África,Índia,Comercial,6448.954486119608,3756.8453921197997,97681.39122491197,3810907.20051058,76.75984346685331
2012,Ásia,Brasil,Residencial,1874.7861876544812,-1994.7762126128691,145988.55213327697,5706050.106582878,101.35453575161769
2014,África,Rússia,Comercial,2677.3601614450267,8655.424294265376,59273.89173936878,3749925.618828019,105.52568959007009
2017,África,Estados Unidos,Transporte,6233.291862894475,9407.03742001236,74976.08104710323,3731117.087768662,144.2581106220363
2007,Ásia,Austrália,Indústria,4675.632155195073,12458.71234107302,152253.93283398193,5783875.742656136,128.5565176498944
2021,África,Rússia,Transporte,4887.875266981027,14249.512811446435,150022.3608081721,6516179.651202874,210.3952504837149
2012,Ásia,Brasil,Indústria,3568.8148614478546,14669.27705114675,119962.42213192915,7726051.508971877,117.82783960553999
2011,África,China,Residencial,3115.394923594864,94.81863299548058,97424.36607896212,3693777.469215734,113.82056374766118
2010,África,Brasil,Residencial,4649.479151128574,5789.797822957293,125989.86991854475,8734505.094253685,112.35929455440083
2011,África,Índia,Residencial,2478.382142562657,9802.33727156625,82429.60201162205,7571246.3907921715,85.15036579383724
2012,Europa,Índia,Residencial,3744.1898888425912,13767.013856148777,63021.379544097195,4159827.931091685,148.04816027850762
2004,Ásia,Brasil,Transporte,7965.285020532983,3702.1386713342645,144749.29447258473,816548.6722971876,148.4928538040893
2013,África,China,Comercial,7020.466192095531,2812.656292232812,101717.11934653121,7333110.30500168,113.17182513242987
2017,África,Estados Unidos,Comercial,2918.0160830744653,2520.787051449357,123100.75390311972,3170503.1098996457,161.92348204340198
2013,Oceania,Austrália,Residencial,7802.173658184585,15861.30894042736,90077.24041547449,3081652.6297661234,103.6267204726924
2019,América do Norte,Austrália,Comercial,7830.825942321411,2730.7919099189503,112146.61704540346,4415251.744254903,21.468869119557894
2016,Oceania,Austrália,Comercial,3480.2531037921367,12535.326842146793,147586.54789804464,8767762.884167038,60.68295375074826
2003,África,China,Transporte,2557.2359259828645,6368.3361012395935,129460.30932009709,3535810.8963784464,147.93812148925082
2008,América do Norte,Estados Unidos,Indústria,5069.222002052191,4023.729331310923,103726.68375742935,5048285.371265311,122.49313574510663
2008,Ásia,Índia,Residencial,1243.3446368394575,6814.291327597271,56190.49351346944,2337813.1068721362,87.50424687073455
2020,Ásia,Índia,Comercial,5734.320080019633,7738.830448911587,101756.45054699325,3688414.598534682,222.7324326899841
2004,Europa,Brasil,Residencial,5699.129178434301,11595.665528591768,167693.2932796116,3915436.017981262,6.555202706967762
2002,Oceania,Índia,Transporte,8256.213223247087,15459.449848529133,162669.54242819123,2768867.524048072,51.243087650775834
2001,África,Austrália,Indústria,7479.707910475451,4938.400179567592,70380.73881899739,6644520.477500024,90.22680551590915
2020,América do Sul,China,Transporte,5244.3697485190705,9591.66232276813,22711.86154856412,6620222.961043613,157.30695411194
2001,Europa,Estados Unidos,Transporte,4530.349906481018,14758.744526706694,125529.3014357177,3116453.4485853603,165.35260513955637
2018,América do Norte,Austrália,Transporte,3680.994621272066,5504.773570675736,37409.77080957429,6137619.320364354,162.93947576088652
2018,Europa,China,Indústria,7848.563859801585,-2828.005082418049,27903.816016968864,7054711.169760461,81.90931283206898
2001,África,Austrália,Indústria,5376.857899943827,-2667.9467891877302,155380.2780960375,4023806.9860351263,63.501567434752445
2005,América do Sul,Estados Unidos,Indústria,6807.402699400477,2352.752052801561,89201.87070561672,623003.3838853585,64.21860220686031
2018,América do Norte,Índia,Transporte,10142.417386511723,14127.774105443,41438.4396664787,4852260.219902506,-3.355708713005143
2011,Ásia,Índia,Residencial,7272.286218295307,10534.486863461694,133540.58516697615,9409041.456759714,101.67004025355084
2001,Europa,Brasil,Comercial,3265.0012603000564,-1603.3183125507767,96754.33875214007,4559042.680897787,40.88975231921053
2014,América do Norte,Rússia,Indústria,2910.4009386973876,13181.307465996077,139703.38773172433,4536692.330825304,78.87543312085756
2004,América do Norte,Índia,Comercial,3503.078309676722,9478.69557060676,107131.0453706702,5477743.252519285,125.94916977574127
2007,Oceania,Brasil,Comercial,1871.9369678747807,18043.92786569648,153427.00478868128,7349961.90978051,25.681767398333037
2015,África,Austrália,Comercial,2799.7299965298516,3671.035006611314,146173.7307954812,2450363.947139426,79.07162795723073
2016,Ásia,Índia,Transporte,6824.776169678675,12044.442238055632,119874.53865404305,4093131.934434063,54.428320853883996
2007,América do Sul,Austrália,Transporte,5292.704133375959,13105.31758634585,98267.84852085638,1223810.5912680547,119.67779934375572
2012,Europa,Estados Unidos,Transporte,3972.2463872925955,15179.419057042713,63906.28592939462,6306901.7413113145,27.373606009832855
2019,América do Norte,Austrália,Comercial,5712.104797341896,9015.902806190348,3668.028483052345,7757537.083107508,80.57939475938363
2014,América do Sul,Índia,Transporte,4251.1172283900305,3174.7013646053956,20923.523297349675,5367744.461579009,138.28968146525324
2003,Europa,Estados Unidos,Indústria,3967.117410890701,9751.017149214615,54561.90066041131,7748514.531482104,37.23257774010267
2005,África,Índia,Residencial,5375.044363158921,7195.33757309929,56378.13686818544,2768088.142306977,64.30814458767867
2005,América do Norte,Rússia,Transporte,7584.273005727594,10167.719221677356,78095.5457150485,5304753.597940032,143.60235806040978
2020,Ásia,Estados Unidos,Comercial,3756.1532475418853,2002.6974598492689,154657.11383147046,8394432.525221134,32.02532902657876
2011,Europa,Estados Unidos,Indústria,2279.1588100137237,10953.52540392708,173658.07551425474,2200789.8280199864,126.76805011115411
2019,América do Norte,China,Residencial,2499.5255712139656,-1261.080012062528,98529.33191640889,7128028.81616379,88.39969390595394
2022,Ásia,Austrália,Transporte,7264.516803452783,9314.257955180765,200734.43771819092,4470021.495518226,77.86334944731126
2019,América do Norte,Estados Unidos,Residencial,6098.851973886444,16215.663448774278,76606.34150017201,5139762.512393987,154.8828000461828
2010,Ásia,China,Transporte,1816.6005639703085,13725.3413321326,147778.63040713553,4663403.238193083,141.20523851294465
2008,Oceania,Brasil,Indústria,4271.25492311831,12257.254001323001,90588.43409896067,3282189.834495571,28.55276160142907
2005,América do Sul,Estados Unidos,Comercial,2761.1904045542788,16778.252029643823,154508.8775903291,7131549.732461477,175.83265719016487
2012,América do Norte,Rússia,Residencial,6689.219310880673,11090.8554757184,58160.18516615469,6466419.273997719,127.25973281260623
2009,Europa,Estados Unidos,Transporte,3764.1040730446266,16929.03502827204,117019.58433859375,3585817.0193715347,22.446692465361366
2021,América do Sul,Austrália,Indústria,4565.786376453436,3860.837436303432,47109.38326608352,3815272.29803152,140.3057416844905
2011,América do Norte,Índia,Residencial,3661.792105987044,6184.524528835618,50079.72254485945,4569820.473060135,220.36844179966852
2000,América do Norte,Índia,Indústria,3821.0828514478617,10032.480167149557,155851.76637651646,4802012.92183519,100.87924578227896
2016,África,Estados Unidos,Transporte,4633.049213840421,15493.202820406621,44012.21282990041,3198857.427850198,86.17233013723134
2020,Oceania,Rússia,Transporte,6894.503548775442,19062.090676499894,102836.84884943323,7567493.714861676,91.24290622333459
2014,América do Sul,Estados Unidos,Residencial,4578.228433711038,17414.43451178645,105979.99071793705,7529347.570459271,76.12259200756826
2014,África,Rússia,Transporte,5613.83180952511,3856.8428849220863,243561.72806525018,2916920.5792103913,140.5084955844784
2014,Ásia,Estados Unidos,Residencial,5816.70767095422,12282.78932447834,32528.99860701023,8066140.379525645,114.55217343518738
2006,Oceania,Índia,Comercial,4281.840332344586,7537.4764766043845,95608.49571202742,7639993.018336952,91.81060788903571
2020,Oceania,Austrália,Indústria,7686.930674856331,13086.12202420146,130001.86067132869,6546932.054324558,32.78933322285991
2006,África,Rússia,Comercial,4770.590372404547,13494.33190841288,79923.2131725494,6428751.826740215,126.45029269757758
2019,Europa,Estados Unidos,Comercial,5301.244288345039,8369.571035703078,172935.48097355347,5253527.3446132215,36.96177671355008
2014,Oceania,Austrália,Indústria,4492.594001366356,9940.369487268379,2128.9989044958056,3301429.316062271,55.61601881132108
2016,América do Sul,Austrália,Residencial,2751.4928208681454,8770.864542251935,91678.90402726551,7131774.939723378,160.6248707861729
2008,Ásia,Estados Unidos,Comercial,5549.020041712314,6273.256343430616,35063.33978316236,5979175.008294292,135.5722270862202
2000,Europa,Índia,Transporte,7000.7636541414095,-1923.4647543701521,104892.93287152331,3350326.7804201003,82.48539961988621
2000,Ásia,Austrália,Residencial,6968.9939289069,3091.779408907916,-1157.0207622851449,7065897.437757324,60.24308243490476
2001,Ásia,China,Comercial,4892.2031709457115,2040.366373926654,202444.82807463506,1738969.130942104,79.25266468280725
2020,América do Norte,Estados Unidos,Indústria,3990.9820728130726,7768.9278634329885,138851.77164906895,7775107.7394141955,238.31322891061208
2016,África,Estados Unidos,Transporte,9732.564027368844,3366.676561870503,-33664.998335876095,5471809.929271955,165.7368339991366
2000,Europa,Brasil,Transporte,3565.732176782733,16898.78255222216,125153.62850157116,8394345.011212187,209.67920774928268
2006,Europa,Austrália,Comercial,1324.5593450165384,12175.715948257954,137199.21589248267,5426137.090345809,110.17555749227657
2008,América do Sul,Brasil,Comercial,3355.4271629455698,16161.924398960964,129080.00378409943,3286988.3561932547,89.36746311504825
2011,Europa,China,Transporte,3712.6533566053313,8066.838808488899,59303.158028192134,4170166.689636559,49.33991265100721
2019,Oceania,Índia,Indústria,4410.755947373977,11319.662702293701,67174.0216279326,7383933.923657563,46.66811948779672
2011,Oceania,Estados Unidos,Residencial,4971.1352336538275,18710.628316209455,81165.29549886416,5799257.2799108755,157.79869106982574
2018,África,China,Comercial,6481.81968867932,7052.170268667284,26908.030959364245,4486329.364647295,150.2805298047201
2022,Europa,Índia,Transporte,7500.795767669317,5850.149141896281,90898.76971344957,5697849.96522332,143.96601774471108
2019,América do Sul,Austrália,Indústria,5510.647221640316,7954.419195080002,19611.77461767594,5468180.968964104,113.68397243269726
2014,Oceania,Estados Unidos,Transporte,6915.633438814372,9113.371295760782,43959.91040693331,7873230.925412929,143.61119489137843
2016,América do Sul,China,Comercial,5498.800520374991,11839.503478346396,152115.50446806377,2570843.3184068725,74.15497777475747
2009,América do Sul,Brasil,Transporte,6468.391596495703,13502.899259794318,150521.110571,6107252.469704342,139.44943270915408
2005,América do Sul,Brasil,Residencial,7995.822244097326,19567.99524235201,77670.97413461789,8006361.726402189,109.12820785411962
2020,Oceania,China,Comercial,8029.109104973462,22354.06546051056,59436.070731346415,1333877.502249299,115.79117682697414
2020,Europa,Rússia,Comercial,5703.4492034304285,4475.14727753607,149987.53122265515,5580949.616411089,59.80943726946441
2014,América do Sul,Índia,Residencial,2070.2868462775864,2598.100555946641,127505.66034449548,5958982.464408739,145.29917996245618
2002,Europa,Índia,Indústria,4721.8053276869005,8591.952391052828,72046.24517779569,6689367.272748772,73.98734464001515
2005,Oceania,Austrália,Comercial,4473.045918461149,15403.553191340903,60501.313232024346,7614585.635438643,184.1512667444146
2021,América do Norte,China,Indústria,5154.803039833163,4743.77513234585,109358.63556999016,3975116.891925403,104.36787577598912
2020,Europa,Austrália,Indústria,3730.1094348243046,16114.886358289652,78006.83469442218,-226625.40083463956,134.73642752523253
2011,Oceania,Índia,Comercial,6368.912282396338,4900.141619366157,49210.26664304381,3617408.849404115,121.34504392581424
2009,América do Sul,Brasil,Residencial,3475.7483001331366,16831.207204777078,58096.14120648571,7243781.169880245,90.63496252455204
2010,América do Sul,Rússia,Indústria,5078.9191013172185,7848.979382872489,91419.73501315361,4555732.939967786,100.14297998650976
2015,Oceania,China,Comercial,6581.246059592612,15676.879996712514,139951.76370964688,3228730.232238232,119.87222551913793
2022,América do Sul,Rússia,Comercial,3168.135342015529,6005.534510035926,88075.9096889994,4672434.193831475,61.82858971893543
2022,América do Sul,Austrália,Transporte,1914.937522379702,3311.724466501266,121979.3074382695,6843423.304989919,161.6403531937699
2013,Oceania,Austrália,Indústria,4635.383611491495,17608.436227825052,86106.47758669326,5436267.3689431045,88.8137216645691
2020,Ásia,Estados Unidos,Residencial,5129.216313773253,11423.778691911157,115472.23097358171,4488438.088242435,-29.24208830934151
2006,África,Rússia,Residencial,5295.305592471298,12905.203044700664,145325.71400225765,8974773.297836946,97.50408727699931
2018,Europa,Austrália,Transporte,6906.287066970258,9369.670156489754,53821.561099265644,4773541.72040509,48.90798750015741
2003,Ásia,Estados Unidos,Indústria,2531.2857111437957,11718.564402803991,157615.71661290491,5460892.411997126,68.91055264696712
2020,África,Brasil,Comercial,6022.436364696214,6821.10856717432,126679.96457586266,5275130.452719289,57.19524575092041
2021,América do Norte,China,Comercial,3146.3297692107785,14253.597131254735,61491.45992817927,5189201.019105054,173.31685174243654
2000,Ásia,Estados Unidos,Transporte,6777.293765417013,20621.065293393287,158721.9349134553,10658421.435867626,60.368376240049955
2010,África,Austrália,Residencial,7248.281959868742,2505.1924026903916,76074.91644626929,3019058.2632211465,94.32843147855746
2001,Europa,Rússia,Comercial,4976.112302303983,9280.585463225967,172742.41477993532,8867853.996901711,38.616540045086566
2010,Europa,Brasil,Residencial,2100.9241247523105,4801.045477369667,48827.93491029546,5407534.252826796,129.24842921560344
2004,Oceania,Austrália,Residencial,6731.439223123331,11831.092767720282,163966.45975031125,4844315.450673776,40.480185817864836
2018,Europa,Índia,Indústria,4814.011992453641,13646.676800492376,105651.01783647295,4475801.273522129,188.52922731376498
2000,Ásia,Austrália,Transporte,5882.843966647754,3696.8192377956084,29093.236000344958,5148054.587189152,134.24336700804736
2020,Ásia,Índia,Comercial,4088.7975297060802,1498.4136933138216,156702.6911056027,4667104.28460432,38.467867683829596
2015,Oceania,Austrália,Comercial,3194.490136790416,9394.651377472132,83602.50186400604,8041015.311781834,162.95086364616594
2011,América do Norte,Brasil,Indústria,3730.1890308105912,2163.016110432245,90450.167650978,9339652.380065162,69.4590270341081
2021,América do Norte,Rússia,Residencial,4119.544641365246,6987.905314814234,146103.36689626524,6061631.0976102725,155.9201447489009
2022,América do Norte,Rússia,Residencial,5207.669800518846,15036.347700456332,98245.28894969016,2105962.6973302686,107.62089870451533
2008,América do Sul,Rússia,Indústria,2375.2877552225145,18745.51605255044,68756.67246905417,5038982.942440079,136.61371046773874
2017,Ásia,Índia,Comercial,4187.422826376294,3348.9860036385808,75826.53186827307,4155392.025563809,118.78895995925123
2011,África,Rússia,Comercial,4692.3371625842465,5214.272371866219,70519.0250379663,3318107.234482869,71.73455629948685
2000,Oceania,Rússia,Comercial,4943.043961005093,8948.108876975883,73886.73894153126,4069055.679565247,21.834274296158867
2006,Ásia,China,Transporte,6591.783076458235,9962.648887849056,130410.46380124903,5489195.718628001,104.73798045550261
2000,Ásia,Rússia,Comercial,4653.21183912403,-2620.9597382707725,26414.672569517716,6557887.123895483,67.96142283132575
2017,Oceania,Rússia,Residencial,8003.116161693894,18127.372766634217,101922.03517960657,5656734.138529501,174.61002099976946
2001,Europa,Rússia,Comercial,3732.7084690771594,7675.63902224808,199810.4451194069,6403678.941126297,148.7548866929468
2014,África,Austrália,Transporte,4807.718322204408,10792.69382854961,119778.64740838569,4819688.8061986035,13.248055310671546
2001,África,Índia,Transporte,5227.231841621406,19946.381475231796,36674.994826356036,4783015.007086071,85.69676019830212
2010,América do Sul,Austrália,Transporte,7976.847959965132,20237.80269402972,26323.15687656231,6792666.663927046,104.55329654010673
2015,América do Sul,Brasil,Transporte,7564.656904705567,3904.8634051314375,229070.573120957,6205852.795020135,82.30597369064171
2008,América do Sul,Índia,Residencial,5828.450801933081,10620.765915593802,114709.93064416685,2560738.516376364,158.02827387101817
2006,Ásia,China,Transporte,5415.712867290161,10338.891161880281,128038.21753822305,4435214.281576713,131.7389989642966
2007,Ásia,Austrália,Residencial,2249.480024283601,5236.834284220436,92200.42556864925,4234844.6664851345,106.40288592057954
2002,Ásia,Austrália,Comercial,3052.312026862401,12635.078475428569,81187.39513739273,6009629.756349749,76.63948425347562
2004,América do Sul,Índia,Residencial,5450.345002866892,16996.50977061237,141989.01697077832,5891451.1440079445,96.99856684175717
2007,Ásia,China,Indústria,8892.493156212337,10418.14625854177,60565.20605096683,4105425.900299982,169.1035830911624
2020,Europa,Estados Unidos,Residencial,5525.251429192962,10302.613127771381,104882.0444375402,4810000.02317858,218.0351507766036
2000,América do Norte,Estados Unidos,Transporte,3709.0648741909263,1371.7605442229287,171511.84542224958,7500911.656660948,57.8426768617382
2001,Ásia,Austrália,Comercial,1655.808158830086,10579.869841581176,67965.25156622747,3025732.3993410673,113.69435814507446
2013,Oceania,Austrália,Comercial,2818.9076942373945,14597.070221263693,110987.83671820218,6145887.85865885,91.3191685722519
2010,Ásia,Rússia,Indústria,5665.255907142647,6667.933344128145,41734.0487363697,5962642.251027025,-18.907156343666202
2010,África,Austrália,Indústria,2017.3642535095491,9550.041959229917,67698.81719580281,6378152.651691678,116.0267756775796
2005,Ásia,Rússia,Transporte,2498.8585049026465,11953.15208768509,111707.76009766523,6750773.452421689,52.70633187040252
2000,América do Sul,Estados Unidos,Transporte,5140.005596767466,16390.37111559086,140935.60934079633,5395045.04077369,46.056956453207164
2003,Ásia,Índia,Residencial,4962.824472900867,17126.482320360727,63767.027998234575,3178785.1235197587,178.05633322808131
2022,África,Rússia,Comercial,5762.241195146797,4917.041284283079,105167.36685865889,3056218.619895653,78.42240618299363
2007,América do Sul,Estados Unidos,Residencial,3487.431825812033,4276.981769518752,139615.74828307942,5484292.517317013,20.72297568100467
2006,América do Sul,China,Comercial,6782.399105491412,8752.84561524008,115673.82903138663,5183446.878910841,214.52055419970625
2017,Europa,Austrália,Comercial,3914.4083553064,10755.01369606552,61043.633894424,7231186.91437774,160.29235661371408
2012,África,Austrália,Residencial,5246.5482570107015,10167.495875453296,109190.34852245275,3677087.258813981,153.09843131024513
2019,Oceania,Rússia,Indústria,6956.3041121420065,1397.4938561052113,69813.55345004547,5140724.903163699,45.346196170652085
2001,América do Norte,Índia,Transporte,4850.927306509765,9884.836135303649,146942.23816180244,5006611.642297881,98.46431841567913
2014,Oceania,Brasil,Transporte,3120.8837743837084,15350.493124452325,109873.95689786824,7404158.419678306,55.83827331265315
2019,Europa,Rússia,Transporte,2762.902760192014,14401.229942705231,114465.16977617714,3180493.011632022,140.63486239261576
2006,América do Norte,Rússia,Indústria,8056.350468142177,5386.891816248649,7054.435479386346,7324822.143733522,63.782695783633024
2006,África,Estados Unidos,Residencial,4074.6000996049556,1831.8188449553973,38388.25436003915,7502882.321222579,155.33265727331576
2011,Oceania,Índia,Comercial,3835.423352246038,1736.2475827818853,18144.30832685341,2339513.6709963162,71.64107551101274
2010,Oceania,Estados Unidos,Indústria,3486.7593533287445,5162.62984763381,181875.96314110176,6224213.584344974,92.86696915284094
2006,Ásia,Brasil,Indústria,2395.2428997424213,9441.295301551214,1910.1298652702972,5369884.055210976,132.68279505175948
2004,Ásia,Estados Unidos,Indústria,5516.63455815459,-1304.241240329664,106293.16044318391,6803593.358086712,139.29393391895292
2004,América do Norte,Brasil,Transporte,3907.4484219170813,7750.435589360957,139156.52276676885,3640714.356969821,150.63896135242908
2018,Oceania,Rússia,Comercial,6301.83430960154,11284.545218533958,131494.0814328449,3828743.3419329496,117.98199074963365
2008,Ásia,Estados Unidos,Residencial,1957.6442978660816,3417.7288748672627,110778.96004243045,5624014.638117301,109.70374066968176
2005,Ásia,Índia,Residencial,5264.725016427229,24438.81976902738,78369.95291601664,7241360.572811481,8.571165927010526
2019,África,China,Comercial,3784.324150039198,932.7329124029784,61511.42157363955,3926995.685795349,165.41257157629002
2008,Oceania,China,Indústria,1274.7821163213634,8313.132373809623,71231.9547249396,4451989.648544476,122.79654458729348
2021,América do Sul,Índia,Comercial,4964.397470846503,13232.716296076534,180879.45490154007,2804274.3033028212,91.5074522087134
2000,África,Brasil,Residencial,5233.377373789778,9091.868752161212,87831.89843076798,2964988.846172259,122.13539557645609
2003,Oceania,Brasil,Comercial,7118.9585966582,10721.118199820647,90072.51434194126,5258328.773569454,84.77953893275328
2002,Europa,Índia,Indústria,5656.793470531702,13477.690317250768,143639.06675624006,2936925.370550586,144.45760058096224
2005,América do Sul,Austrália,Transporte,3223.9104578719935,4533.268083825374,111981.06258540982,4570723.537729946,90.97046021578456
2018,África,Estados Unidos,Transporte,5136.405420845265,5055.531521802167,91629.38855410133,5302331.59691709,-33.58383043764769
2021,América do Sul,Rússia,Indústria,3915.7901588331515,8272.940905907062,96394.22891993256,3334677.4206069075,128.13861269464155
2016,Ásia,Índia,Indústria,7269.637768868033,5961.637401036213,52717.64706592001,2402427.8316385853,95.43648612218432
2006,América do Sul,Índia,Transporte,6083.086685513786,11120.175495723544,115399.91746660793,6473369.795922744,109.05554923941958
2019,Europa,Índia,Indústria,6475.248800240761,6071.617796131399,103784.49409909737,3228003.241326222,18.582990305251286
2001,Europa,Brasil,Comercial,6502.982861585879,14857.824818539222,134218.63963916447,5652686.759709374,130.18204478475747
2006,Europa,China,Indústria,2448.6908561793834,11010.909478254896,-22543.19187109593,6144297.427621612,73.48008394095584
2008,América do Norte,Austrália,Indústria,4170.651115475611,7289.677041435654,123790.60315596357,3193988.9798573516,67.38259723245059
2017,Europa,Brasil,Residencial,3779.219829430689,7155.720247162904,69979.13169764628,3503695.9458403764,91.75647390679649
2021,América do Sul,Rússia,Residencial,4629.097865587242,9140.021989800516,161056.6808549655,6205349.638185429,46.19688420502525
2021,Ásia,Brasil,Comercial,2929.0995077359353,8797.930015646778,124143.37553141755,7055029.94431596,145.55561256024947
2005,Ásia,Austrália,Transporte,3253.6577470099883,-3663.8985089294,134524.30225004375,8265047.394236118,103.70055197248114
2013,América do Sul,Brasil,Residencial,3133.9691505905475,15981.26219534997,72355.64085110254,6063187.655588383,122.5370467346254
2010,Europa,Estados Unidos,Comercial,4900.791983534855,3582.0127624363704,133284.0053062507,5214146.746911088,98.91406535340256
2013,Oceania,Estados Unidos,Comercial,7684.264131308213,2876.4275593691964,124577.57882386155,2556086.170082802,156.77987795644046
2010,África,Austrália,Transporte,2614.0910758402633,21954.805554440634,95534.43001725715,2103345.725848416,32.385812121658276
2017,América do Sul,Brasil,Indústria,3275.0767405150395,9130.048639543826,45906.1903605147,6114617.330995668,193.03992873222472
2019,América do Norte,Estados Unidos,Residencial,1627.83781890505,14103.231166802241,115224.21818017552,4336207.399797579,69.54889211127015
2022,Ásia,Estados Unidos,Indústria,4469.444045312843,5648.106075222818,123350.12950414298,3390050.302852487,65.36501877813967
2002,África,Estados Unidos,Indústria,2131.8671251816127,8607.351088103369,119208.19420129474,3144252.1075426517,135.66774251091547
2007,Oceania,Estados Unidos,Residencial,1756.7001423851107,14833.497603638529,50937.31285244234,3614950.134198375,75.77903392755837
2005,Europa,Austrália,Comercial,3153.1300275199083,11728.244403898625,100815.00590495103,5665301.555198605,88.25976335697149
2009,América do Norte,Estados Unidos,Transporte,3477.43962454585,10417.271099799407,74615.44855584405,4872553.061129783,176.60770959947126
2006,Ásia,Brasil,Transporte,4278.1064857231295,2109.584404524062,15735.999827251217,3496423.47183755,70.51544474377263
2015,África,Estados Unidos,Comercial,5871.010198367525,8420.78029618007,58193.90711591545,5727339.979837971,78.42562844891367
2010,África,Austrália,Residencial,5907.3448895400525,10081.796968546378,-9560.489775146983,6292987.653285572,60.73002996238898
2005,Europa,Estados Unidos,Indústria,6906.7363072764165,11977.412812707465,-1736.74928746339,6067041.616922987,63.3879145464184
2003,América do Norte,Estados Unidos,Transporte,9922.655834089092,9001.792698919951,194803.2077370608,3932287.7357523157,61.96200990359173
2018,Europa,Rússia,Indústria,7024.576445785336,15372.796348891035,46130.499462285334,1908557.6483784295,87.48598784514841
2010,África,China,Residencial,3136.2008461101204,12002.351644067146,156779.93470499,8059891.277445486,84.57535211914352
2008,África,Estados Unidos,Transporte,6214.760518021268,10855.105094918577,93526.61727201457,4931152.514854083,65.28012753643097
2017,Europa,Índia,Transporte,6222.121178097958,19949.625031741154,111736.66766535725,4705644.893899003,83.08696783446167
2017,África,Estados Unidos,Comercial,6582.851995664969,3455.14447414192,91018.78492784337,4623248.051269906,89.58538485191775
2016,Oceania,Estados Unidos,Transporte,4191.917058616718,14347.676948213582,101573.33446505677,4974713.520855242,154.96365119943982
2021,África,Índia,Comercial,6495.6689412906835,12279.58756849218,59818.05709042071,3329125.0525384624,83.86685883939731
2001,Europa,Estados Unidos,Residencial,5970.925061614387,8587.22562324217,15586.289295575,6980100.25433635,59.741037625723855
2000,Ásia,Rússia,Indústria,5547.306262888205,5570.742901135207,37217.194705854396,1327487.1540132477,18.9899510437057
2019,África,Brasil,Residencial,4903.784194074803,7479.568800015405,110300.58848676321,5663802.493765542,71.00325974930588
2010,América do Sul,Rússia,Residencial,1945.4117128820612,9817.46395550867,141201.40064600875,6092238.165716103,79.28175221620558
2017,Ásia,Índia,Residencial,3699.7809797138916,6745.910617618081,133840.6984021901,2923545.0475837877,55.51170531101537
2022,América do Sul,Estados Unidos,Comercial,4832.269955219154,9995.539529232658,79497.24139479597,9823016.898341736,38.200593857760346
2009,América do Norte,Rússia,Comercial,5968.645700608379,2420.100004984326,119339.38527833745,4996266.520324485,116.28191269803744
2006,América do Norte,Austrália,Comercial,9644.817319729817,8498.755731692416,128201.76477553777,4478826.135747618,124.79632860331321
2013,América do Norte,Rússia,Comercial,3618.8407658668393,4294.484145506733,156851.25140528125,7996448.4333744235,135.8371819043711
2021,Europa,Rússia,Residencial,7854.469822655488,19200.478970484688,124251.31728482165,1603347.9976809798,98.67440740637491
2002,Oceania,Estados Unidos,Transporte,3322.5922262178547,6589.49623196575,47020.26853334117,6691499.694342313,51.54332215520764
2021,Ásia,Rússia,Comercial,3022.421071489959,15853.379682478622,30234.546678179584,3191923.7465111767,131.71692027251268
2002,América do Norte,Austrália,Transporte,7083.308971454236,10208.107285347704,157467.1797721266,3778900.7322254553,171.53245707348927
2006,América do Norte,Rússia,Comercial,8522.222429394493,7501.203964790186,163095.97086210543,4263617.769077512,88.51314281103527
2000,Europa,China,Comercial,1069.8077292471353,-662.1224788933923,69704.36972447362,7521300.848093648,105.69222469665513
2011,Oceania,Austrália,Transporte,6404.27870986979,12047.45252602919,141737.97133210284,3690915.5300763017,68.06086067069235
2012,Europa,Índia,Comercial,6759.732597519986,9736.735812447623,131724.55757993052,3550339.6416464252,29.900029765577756
2018,África,Rússia,Transporte,5764.771739681693,12767.954698922546,141978.5138038002,4385421.167976525,90.64812028466366
2019,Ásia,Rússia,Transporte,5755.525318610159,3455.370135092705,119299.81146034008,6271046.789746922,203.3132193065291
2021,América do Sul,Estados Unidos,Comercial,6689.853308752279,8283.820435732496,124713.28548615701,2707210.4453940075,133.54253620668075
2016,Europa,Índia,Indústria,7672.882574930449,7228.131818813876,130425.07775750158,3640531.303544118,42.29110677182841
2012,Oceania,Austrália,Indústria,4970.185264999575,6223.312908676175,188849.14625829406,10414681.493644908,99.81719504106728
2003,África,China,Transporte,11590.030991288753,17879.884937724943,139752.05371083505,1252716.3590387302,112.72129068229953
2013,Oceania,Rússia,Residencial,7871.059928643637,10777.502525875127,91105.39961847225,2679355.421403818,60.721173099216145
2004,Oceania,Brasil,Transporte,3552.0759576811415,9825.01472874613,54397.85997474759,5660215.003007258,-13.28043934122502
2002,Ásia,China,Comercial,5082.642034114069,7627.895644176435,140454.6982333075,3379728.419411258,70.0247055527103
